AcctFundCode,AcctFundDescr,AcctResourceCode,AcctResourceDescr,AcctLocationCode,AcctLocationDescr,AcctObjectCode,AcctObjectDescr,AcctFunctionCode,AcctFunctionDescr,Budget,Spent,Encumbered,Balance
10,General Fund,6500,Special Education,183,Prep Literary Acad/cultural Ex,3401,Health & Welfare Certificated,1110,"Spec Ed, Separate Classes",6572,1768.04,0,4803.96
10,General Fund,6500,Special Education,183,Prep Literary Acad/cultural Ex,3401,Health & Welfare Certificated,1120,"Spec Ed,resource Spec Instruc",7558,7557.8,0,0.2
10,General Fund,6500,Special Education,183,Prep Literary Acad/cultural Ex,3402,Health & Welfare Classified,1130,"Spec Ed, Supp Aid, Reg Class",13583,13582.8,0,0.2
10,General Fund,6500,Special Education,183,Prep Literary Acad/cultural Ex,3501,St Unemploy Ins Certificated,1110,"Spec Ed, Separate Classes",30,0,0,30
10,General Fund,6500,Special Education,183,Prep Literary Acad/cultural Ex,3501,St Unemploy Ins Certificated,1120,"Spec Ed,resource Spec Instruc",35,35.23,0,-0.23
10,General Fund,6500,Special Education,183,Prep Literary Acad/cultural Ex,3502,St Unemploy Ins Classified,1130,"Spec Ed, Supp Aid, Reg Class",11,11.17,0,-0.17
10,General Fund,6500,Special Education,183,Prep Literary Acad/cultural Ex,3601,Workers Comp Certificated,1110,"Spec Ed, Separate Classes",1674,0,0,1674
10,General Fund,6500,Special Education,183,Prep Literary Acad/cultural Ex,3601,Workers Comp Certificated,1120,"Spec Ed,resource Spec Instruc",4168,4230.11,0,-62.11
10,General Fund,6500,Special Education,183,Prep Literary Acad/cultural Ex,3602,Workers Comp Classified,1130,"Spec Ed, Supp Aid, Reg Class",1285,1337.8,0,-52.8
10,General Fund,6500,Special Education,183,Prep Literary Acad/cultural Ex,3901,Other Benefits Certificated,1110,"Spec Ed, Separate Classes",31,0,0,31
10,General Fund,6500,Special Education,183,Prep Literary Acad/cultural Ex,3901,Other Benefits Certificated,1120,"Spec Ed,resource Spec Instruc",134,134,0,0
10,General Fund,6500,Special Education,183,Prep Literary Acad/cultural Ex,3902,Other Benefits Classified,1130,"Spec Ed, Supp Aid, Reg Class",1539,1536.35,0,2.65
10,General Fund,6500,Special Education,186,International Community School,1105,Teachers Salaries,1110,"Spec Ed, Separate Classes",78375,76538.93,0,1836.07
10,General Fund,6500,Special Education,186,International Community School,3101,STRS Certificated,1110,"Spec Ed, Separate Classes",12760,12460.55,0,299.45
10,General Fund,6500,Special Education,186,International Community School,3321,Medicare Certificated,1110,"Spec Ed, Separate Classes",1137,1109.82,0,27.18
10,General Fund,6500,Special Education,186,International Community School,3401,Health & Welfare Certificated,1110,"Spec Ed, Separate Classes",2086,2086,0,0
10,General Fund,6500,Special Education,186,International Community School,3501,St Unemploy Ins Certificated,1110,"Spec Ed, Separate Classes",40,38.27,0,1.73
10,General Fund,6500,Special Education,186,International Community School,3601,Workers Comp Certificated,1110,"Spec Ed, Separate Classes",4703,4592.34,0,110.66
10,General Fund,6500,Special Education,186,International Community School,3901,Other Benefits Certificated,1110,"Spec Ed, Separate Classes",147,142.6,0,4.4
10,General Fund,6500,Special Education,190,Think College Now,1105,Teachers Salaries,1110,"Spec Ed, Separate Classes",46018,44705.53,0,1312.47
10,General Fund,6500,Special Education,190,Think College Now,1105,Teachers Salaries,1120,"Spec Ed,resource Spec Instruc",53439,52168.56,0,1270.44
10,General Fund,6500,Special Education,190,Think College Now,3201,PERS Certificated,1110,"Spec Ed, Separate Classes",8312,8074.72,0,237.28
10,General Fund,6500,Special Education,190,Think College Now,3201,PERS Certificated,1120,"Spec Ed,resource Spec Instruc",9652,9422.66,0,229.34
10,General Fund,6500,Special Education,190,Think College Now,3301,Social Security Certificated,1110,"Spec Ed, Separate Classes",2854,2771.72,0,82.28
10,General Fund,6500,Special Education,190,Think College Now,3301,Social Security Certificated,1120,"Spec Ed,resource Spec Instruc",3314,3234.45,0,79.55
10,General Fund,6500,Special Education,190,Think College Now,3321,Medicare Certificated,1110,"Spec Ed, Separate Classes",668,648.22,0,19.78
10,General Fund,6500,Special Education,190,Think College Now,3321,Medicare Certificated,1120,"Spec Ed,resource Spec Instruc",775,756.47,0,18.53
10,General Fund,6500,Special Education,190,Think College Now,3401,Health & Welfare Certificated,1110,"Spec Ed, Separate Classes",6710,6709.72,0,0.28
10,General Fund,6500,Special Education,190,Think College Now,3401,Health & Welfare Certificated,1120,"Spec Ed,resource Spec Instruc",7558,7557.8,0,0.2
10,General Fund,6500,Special Education,190,Think College Now,3501,St Unemploy Ins Certificated,1110,"Spec Ed, Separate Classes",23,22.34,0,0.66
10,General Fund,6500,Special Education,190,Think College Now,3501,St Unemploy Ins Certificated,1120,"Spec Ed,resource Spec Instruc",27,26.08,0,0.92
10,General Fund,6500,Special Education,190,Think College Now,3601,Workers Comp Certificated,1110,"Spec Ed, Separate Classes",2762,2682.34,0,79.66
10,General Fund,6500,Special Education,190,Think College Now,3601,Workers Comp Certificated,1120,"Spec Ed,resource Spec Instruc",3207,3130.1,0,76.9
10,General Fund,6500,Special Education,190,Think College Now,3901,Other Benefits Certificated,1110,"Spec Ed, Separate Classes",95,91.94,0,3.06
10,General Fund,6500,Special Education,190,Think College Now,3901,Other Benefits Certificated,1120,"Spec Ed,resource Spec Instruc",111,107.72,0,3.28
10,General Fund,6500,Special Education,191,Sankofa Academy,1105,Teachers Salaries,1110,"Spec Ed, Separate Classes",174303,164089.81,0,10213.19
10,General Fund,6500,Special Education,191,Sankofa Academy,1105,Teachers Salaries,1120,"Spec Ed,resource Spec Instruc",38742,37820.99,0,921.01
10,General Fund,6500,Special Education,191,Sankofa Academy,2105,Instraides Salaries,1130,"Spec Ed, Supp Aid, Reg Class",119055,122852.47,0,-3797.47
10,General Fund,6500,Special Education,191,Sankofa Academy,3101,STRS Certificated,1110,"Spec Ed, Separate Classes",11309,11632.38,0,-323.38
10,General Fund,6500,Special Education,191,Sankofa Academy,3201,PERS Certificated,1110,"Spec Ed, Separate Classes",19256,16722.01,0,2533.99
10,General Fund,6500,Special Education,191,Sankofa Academy,3201,PERS Certificated,1120,"Spec Ed,resource Spec Instruc",6998,6831.21,0,166.79
10,General Fund,6500,Special Education,191,Sankofa Academy,3202,PERS Classified,1130,"Spec Ed, Supp Aid, Reg Class",21142,21171.44,0,-29.44
10,General Fund,6500,Special Education,191,Sankofa Academy,3301,Social Security Certificated,1110,"Spec Ed, Separate Classes",6626,5775.62,0,850.38
10,General Fund,6500,Special Education,191,Sankofa Academy,3301,Social Security Certificated,1120,"Spec Ed,resource Spec Instruc",2402,2344.93,0,57.07
10,General Fund,6500,Special Education,191,Sankofa Academy,3302,Social Security Classified,1130,"Spec Ed, Supp Aid, Reg Class",7382,7616.9,0,-234.9
10,General Fund,6500,Special Education,191,Sankofa Academy,3321,Medicare Certificated,1110,"Spec Ed, Separate Classes",2554,2379.36,0,174.64
10,General Fund,6500,Special Education,191,Sankofa Academy,3321,Medicare Certificated,1120,"Spec Ed,resource Spec Instruc",562,548.45,0,13.55
10,General Fund,6500,Special Education,191,Sankofa Academy,3322,Medicare Classified,1130,"Spec Ed, Supp Aid, Reg Class",1727,1781.28,0,-54.28
10,General Fund,6500,Special Education,191,Sankofa Academy,3401,Health & Welfare Certificated,1110,"Spec Ed, Separate Classes",50502,48923.28,0,1578.72
10,General Fund,6500,Special Education,191,Sankofa Academy,3401,Health & Welfare Certificated,1120,"Spec Ed,resource Spec Instruc",22094,22093.5,0,0.5
10,General Fund,6500,Special Education,191,Sankofa Academy,3402,Health & Welfare Classified,1130,"Spec Ed, Supp Aid, Reg Class",66522,66521.62,0,0.38
10,General Fund,6500,Special Education,191,Sankofa Academy,3501,St Unemploy Ins Certificated,1110,"Spec Ed, Separate Classes",88,82,0,6
10,General Fund,6500,Special Education,191,Sankofa Academy,3501,St Unemploy Ins Certificated,1120,"Spec Ed,resource Spec Instruc",20,18.93,0,1.07
10,General Fund,6500,Special Education,191,Sankofa Academy,3502,St Unemploy Ins Classified,1130,"Spec Ed, Supp Aid, Reg Class",60,61.47,0,-1.47
10,General Fund,6500,Special Education,191,Sankofa Academy,3601,Workers Comp Certificated,1110,"Spec Ed, Separate Classes",10564,9845.38,0,718.62
10,General Fund,6500,Special Education,191,Sankofa Academy,3601,Workers Comp Certificated,1120,"Spec Ed,resource Spec Instruc",2325,2269.27,0,55.73
10,General Fund,6500,Special Education,191,Sankofa Academy,3602,Workers Comp Classified,1130,"Spec Ed, Supp Aid, Reg Class",7144,7371.22,0,-227.22
10,General Fund,6500,Special Education,191,Sankofa Academy,3901,Other Benefits Certificated,1110,"Spec Ed, Separate Classes",348,321.23,0,26.77
10,General Fund,6500,Special Education,191,Sankofa Academy,3901,Other Benefits Certificated,1120,"Spec Ed,resource Spec Instruc",90,86.46,0,3.54
10,General Fund,6500,Special Education,191,Sankofa Academy,3902,Other Benefits Classified,1130,"Spec Ed, Supp Aid, Reg Class",7203,7192.17,0,10.83
10,General Fund,6500,Special Education,192,Rise,1105,Teachers Salaries,1120,"Spec Ed,resource Spec Instruc",44083,42919.01,0,1163.99
10,General Fund,6500,Special Education,192,Rise,3101,STRS Certificated,1120,"Spec Ed,resource Spec Instruc",7177,6987.19,0,189.81
10,General Fund,6500,Special Education,192,Rise,3321,Medicare Certificated,1120,"Spec Ed,resource Spec Instruc",640,622.3,0,17.7
10,General Fund,6500,Special Education,192,Rise,3401,Health & Welfare Certificated,1120,"Spec Ed,resource Spec Instruc",7105,7104.42,0,0.58
10,General Fund,6500,Special Education,192,Rise,3501,St Unemploy Ins Certificated,1120,"Spec Ed,resource Spec Instruc",23,21.46,0,1.54
10,General Fund,6500,Special Education,192,Rise,3601,Workers Comp Certificated,1120,"Spec Ed,resource Spec Instruc",2646,2575.17,0,70.83
10,General Fund,6500,Special Education,192,Rise,3901,Other Benefits Certificated,1120,"Spec Ed,resource Spec Instruc",94,91.06,0,2.94
10,General Fund,6500,Special Education,193,Reach Academy,1105,Teachers Salaries,1120,"Spec Ed,resource Spec Instruc",56911,61948.6,0,-5037.6
10,General Fund,6500,Special Education,193,Reach Academy,2105,Instraides Salaries,1130,"Spec Ed, Supp Aid, Reg Class",26548,28263.13,0,-1715.13
10,General Fund,6500,Special Education,193,Reach Academy,3101,STRS Certificated,1120,"Spec Ed,resource Spec Instruc",9265,9469.41,0,-204.41
10,General Fund,6500,Special Education,193,Reach Academy,3202,PERS Classified,1130,"Spec Ed, Supp Aid, Reg Class",4796,4795.05,0,0.95
10,General Fund,6500,Special Education,193,Reach Academy,3302,Social Security Classified,1130,"Spec Ed, Supp Aid, Reg Class",1646,1752.32,0,-106.32
10,General Fund,6500,Special Education,193,Reach Academy,3321,Medicare Certificated,1120,"Spec Ed,resource Spec Instruc",101,100.72,0,0.28
10,General Fund,6500,Special Education,193,Reach Academy,3322,Medicare Classified,1130,"Spec Ed, Supp Aid, Reg Class",385,409.81,0,-24.81
10,General Fund,6500,Special Education,193,Reach Academy,3401,Health & Welfare Certificated,1120,"Spec Ed,resource Spec Instruc",9468,9467.91,0,0.09
10,General Fund,6500,Special Education,193,Reach Academy,3402,Health & Welfare Classified,1130,"Spec Ed, Supp Aid, Reg Class",15480,15479.2,0,0.8
10,General Fund,6500,Special Education,193,Reach Academy,3501,St Unemploy Ins Certificated,1120,"Spec Ed,resource Spec Instruc",29,29.09,0,-0.09
10,General Fund,6500,Special Education,193,Reach Academy,3502,St Unemploy Ins Classified,1130,"Spec Ed, Supp Aid, Reg Class",14,14.19,0,-0.19
10,General Fund,6500,Special Education,193,Reach Academy,3601,Workers Comp Certificated,1120,"Spec Ed,resource Spec Instruc",3415,3489.95,0,-74.95
10,General Fund,6500,Special Education,193,Reach Academy,3602,Workers Comp Classified,1130,"Spec Ed, Supp Aid, Reg Class",1593,1695.87,0,-102.87
10,General Fund,6500,Special Education,193,Reach Academy,3901,Other Benefits Certificated,1120,"Spec Ed,resource Spec Instruc",106,105.87,0,0.13
10,General Fund,6500,Special Education,193,Reach Academy,3902,Other Benefits Classified,1130,"Spec Ed, Supp Aid, Reg Class",2196,2195.43,0,0.57
10,General Fund,6500,Special Education,201,Claremont Middle,1105,Teachers Salaries,1110,"Spec Ed, Separate Classes",181822,176286.13,0,5535.87
10,General Fund,6500,Special Education,201,Claremont Middle,1105,Teachers Salaries,1120,"Spec Ed,resource Spec Instruc",206018,202149.55,0,3868.45
10,General Fund,6500,Special Education,201,Claremont Middle,2105,Instraides Salaries,1130,"Spec Ed, Supp Aid, Reg Class",139754,144463.59,0,-4709.59
10,General Fund,6500,Special Education,201,Claremont Middle,3101,STRS Certificated,1110,"Spec Ed, Separate Classes",11891,11412.37,0,478.63
10,General Fund,6500,Special Education,201,Claremont Middle,3101,STRS Certificated,1120,"Spec Ed,resource Spec Instruc",33540,32909.91,0,630.09
10,General Fund,6500,Special Education,201,Claremont Middle,3201,PERS Certificated,1110,"Spec Ed, Separate Classes",19649,19179.33,0,469.67
10,General Fund,6500,Special Education,201,Claremont Middle,3202,PERS Classified,1130,"Spec Ed, Supp Aid, Reg Class",24760,24700.79,0,59.21
10,General Fund,6500,Special Education,201,Claremont Middle,3301,Social Security Certificated,1110,"Spec Ed, Separate Classes",6745,6583.48,0,161.52
10,General Fund,6500,Special Education,201,Claremont Middle,3302,Social Security Classified,1130,"Spec Ed, Supp Aid, Reg Class",8665,8956.69,0,-291.69
10,General Fund,6500,Special Education,201,Claremont Middle,3321,Medicare Certificated,1110,"Spec Ed, Separate Classes",2638,2556.09,0,81.91
10,General Fund,6500,Special Education,201,Claremont Middle,3321,Medicare Certificated,1120,"Spec Ed,resource Spec Instruc",2988,2931.23,0,56.77
10,General Fund,6500,Special Education,201,Claremont Middle,3322,Medicare Classified,1130,"Spec Ed, Supp Aid, Reg Class",2027,2094.92,0,-67.92
10,General Fund,6500,Special Education,201,Claremont Middle,3401,Health & Welfare Certificated,1110,"Spec Ed, Separate Classes",42300,42299.6,0,0.4
10,General Fund,6500,Special Education,201,Claremont Middle,3401,Health & Welfare Certificated,1120,"Spec Ed,resource Spec Instruc",36713,36712.62,0,0.38
10,General Fund,6500,Special Education,201,Claremont Middle,3402,Health & Welfare Classified,1130,"Spec Ed, Supp Aid, Reg Class",60789,60788.78,0,0.22
10,General Fund,6500,Special Education,201,Claremont Middle,3501,St Unemploy Ins Certificated,1110,"Spec Ed, Separate Classes",92,88.16,0,3.84
10,General Fund,6500,Special Education,201,Claremont Middle,3501,St Unemploy Ins Certificated,1120,"Spec Ed,resource Spec Instruc",104,101.13,0,2.87
10,General Fund,6500,Special Education,201,Claremont Middle,3502,St Unemploy Ins Classified,1130,"Spec Ed, Supp Aid, Reg Class",70,72.18,0,-2.18
10,General Fund,6500,Special Education,201,Claremont Middle,3601,Workers Comp Certificated,1110,"Spec Ed, Separate Classes",10910,10577.1,0,332.9
10,General Fund,6500,Special Education,201,Claremont Middle,3601,Workers Comp Certificated,1120,"Spec Ed,resource Spec Instruc",12362,12129.04,0,232.96
10,General Fund,6500,Special Education,201,Claremont Middle,3602,Workers Comp Classified,1130,"Spec Ed, Supp Aid, Reg Class",8386,8667.64,0,-281.64
10,General Fund,6500,Special Education,201,Claremont Middle,3901,Other Benefits Certificated,1110,"Spec Ed, Separate Classes",349,339.3,0,9.7
10,General Fund,6500,Special Education,201,Claremont Middle,3901,Other Benefits Certificated,1120,"Spec Ed,resource Spec Instruc",384,372.35,0,11.65
10,General Fund,6500,Special Education,201,Claremont Middle,3902,Other Benefits Classified,1130,"Spec Ed, Supp Aid, Reg Class",9584,9535.42,0,48.58
10,General Fund,6500,Special Education,203,Frick Middle,1105,Teachers Salaries,1110,"Spec Ed, Separate Classes",181994,180263.13,0,1730.87
10,General Fund,6500,Special Education,203,Frick Middle,1105,Teachers Salaries,1120,"Spec Ed,resource Spec Instruc",57005,55649.76,0,1355.24
10,General Fund,6500,Special Education,203,Frick Middle,2105,Instraides Salaries,1130,"Spec Ed, Supp Aid, Reg Class",80180,83227.76,0,-3047.76
10,General Fund,6500,Special Education,203,Frick Middle,3101,STRS Certificated,1110,"Spec Ed, Separate Classes",29629,29346.8,0,282.2
10,General Fund,6500,Special Education,203,Frick Middle,3101,STRS Certificated,1120,"Spec Ed,resource Spec Instruc",9281,9059.76,0,221.24
10,General Fund,6500,Special Education,203,Frick Middle,3202,PERS Classified,1130,"Spec Ed, Supp Aid, Reg Class",14483,14482.21,0,0.79
10,General Fund,6500,Special Education,203,Frick Middle,3302,Social Security Classified,1130,"Spec Ed, Supp Aid, Reg Class",4972,5160.08,0,-188.08
10,General Fund,6500,Special Education,203,Frick Middle,3321,Medicare Certificated,1110,"Spec Ed, Separate Classes",2639,2613.82,0,25.18
10,General Fund,6500,Special Education,203,Frick Middle,3321,Medicare Certificated,1120,"Spec Ed,resource Spec Instruc",827,806.96,0,20.04
10,General Fund,6500,Special Education,203,Frick Middle,3322,Medicare Classified,1130,"Spec Ed, Supp Aid, Reg Class",1163,1206.92,0,-43.92
10,General Fund,6500,Special Education,203,Frick Middle,3342,PARS Classified,1130,"Spec Ed, Supp Aid, Reg Class",222,221.45,0,0.55
10,General Fund,6500,Special Education,203,Frick Middle,3401,Health & Welfare Certificated,1110,"Spec Ed, Separate Classes",30099,30098.02,0,0.98
10,General Fund,6500,Special Education,203,Frick Middle,3401,Health & Welfare Certificated,1120,"Spec Ed,resource Spec Instruc",7894,7893.8,0,0.2
10,General Fund,6500,Special Education,203,Frick Middle,3402,Health & Welfare Classified,1130,"Spec Ed, Supp Aid, Reg Class",38516,38516,0,0
10,General Fund,6500,Special Education,203,Frick Middle,3501,St Unemploy Ins Certificated,1110,"Spec Ed, Separate Classes",92,90.16,0,1.84
10,General Fund,6500,Special Education,203,Frick Middle,3501,St Unemploy Ins Certificated,1120,"Spec Ed,resource Spec Instruc",29,27.82,0,1.18
10,General Fund,6500,Special Education,203,Frick Middle,3502,St Unemploy Ins Classified,1130,"Spec Ed, Supp Aid, Reg Class",41,41.62,0,-0.62
10,General Fund,6500,Special Education,203,Frick Middle,3601,Workers Comp Certificated,1110,"Spec Ed, Separate Classes",10920,10815.76,0,104.24
10,General Fund,6500,Special Education,203,Frick Middle,3601,Workers Comp Certificated,1120,"Spec Ed,resource Spec Instruc",3421,3339.02,0,81.98
10,General Fund,6500,Special Education,203,Frick Middle,3602,Workers Comp Classified,1130,"Spec Ed, Supp Aid, Reg Class",4811,4993.59,0,-182.59
10,General Fund,6500,Special Education,203,Frick Middle,3901,Other Benefits Certificated,1110,"Spec Ed, Separate Classes",353,347.11,0,5.89
10,General Fund,6500,Special Education,203,Frick Middle,3901,Other Benefits Certificated,1120,"Spec Ed,resource Spec Instruc",116,112.74,0,3.26
10,General Fund,6500,Special Education,203,Frick Middle,3902,Other Benefits Classified,1130,"Spec Ed, Supp Aid, Reg Class",4693,4692.73,0,0.27
10,General Fund,6500,Special Education,204,West Oakland Middle,1105,Teachers Salaries,1110,"Spec Ed, Separate Classes",51656,50428,0,1228
10,General Fund,6500,Special Education,204,West Oakland Middle,1105,Teachers Salaries,1120,"Spec Ed,resource Spec Instruc",62341,60859.26,0,1481.74
10,General Fund,6500,Special Education,204,West Oakland Middle,2105,Instraides Salaries,1130,"Spec Ed, Supp Aid, Reg Class",27876,29122.3,0,-1246.3
10,General Fund,6500,Special Education,204,West Oakland Middle,3101,STRS Certificated,1110,"Spec Ed, Separate Classes",8410,8209.67,0,200.33
10,General Fund,6500,Special Education,204,West Oakland Middle,3101,STRS Certificated,1120,"Spec Ed,resource Spec Instruc",10150,9907.93,0,242.07
10,General Fund,6500,Special Education,204,West Oakland Middle,3202,PERS Classified,1130,"Spec Ed, Supp Aid, Reg Class",5035,5034.92,0,0.08
10,General Fund,6500,Special Education,204,West Oakland Middle,3302,Social Security Classified,1130,"Spec Ed, Supp Aid, Reg Class",1729,1805.57,0,-76.57
10,General Fund,6500,Special Education,204,West Oakland Middle,3321,Medicare Certificated,1110,"Spec Ed, Separate Classes",749,731.2,0,17.8
10,General Fund,6500,Special Education,204,West Oakland Middle,3321,Medicare Certificated,1120,"Spec Ed,resource Spec Instruc",904,882.43,0,21.57
10,General Fund,6500,Special Education,204,West Oakland Middle,3322,Medicare Classified,1130,"Spec Ed, Supp Aid, Reg Class",405,422.34,0,-17.34
10,General Fund,6500,Special Education,204,West Oakland Middle,3401,Health & Welfare Certificated,1110,"Spec Ed, Separate Classes",7894,7893.8,0,0.2
10,General Fund,6500,Special Education,204,West Oakland Middle,3401,Health & Welfare Certificated,1120,"Spec Ed,resource Spec Instruc",21217,21216.5,0,0.5
10,General Fund,6500,Special Education,204,West Oakland Middle,3402,Health & Welfare Classified,1130,"Spec Ed, Supp Aid, Reg Class",14543,14542.8,0,0.2
10,General Fund,6500,Special Education,204,West Oakland Middle,3501,St Unemploy Ins Certificated,1110,"Spec Ed, Separate Classes",26,25.19,0,0.81
10,General Fund,6500,Special Education,204,West Oakland Middle,3501,St Unemploy Ins Certificated,1120,"Spec Ed,resource Spec Instruc",32,30.45,0,1.55
10,General Fund,6500,Special Education,204,West Oakland Middle,3502,St Unemploy Ins Classified,1130,"Spec Ed, Supp Aid, Reg Class",14,14.57,0,-0.57
10,General Fund,6500,Special Education,204,West Oakland Middle,3601,Workers Comp Certificated,1110,"Spec Ed, Separate Classes",3100,3025.65,0,74.35
10,General Fund,6500,Special Education,204,West Oakland Middle,3601,Workers Comp Certificated,1120,"Spec Ed,resource Spec Instruc",3741,3651.51,0,89.49
10,General Fund,6500,Special Education,204,West Oakland Middle,3602,Workers Comp Classified,1130,"Spec Ed, Supp Aid, Reg Class",1673,1747.3,0,-74.3
10,General Fund,6500,Special Education,204,West Oakland Middle,3901,Other Benefits Certificated,1110,"Spec Ed, Separate Classes",108,105.22,0,2.78
10,General Fund,6500,Special Education,204,West Oakland Middle,3901,Other Benefits Certificated,1120,"Spec Ed,resource Spec Instruc",124,120.17,0,3.83
10,General Fund,6500,Special Education,204,West Oakland Middle,3902,Other Benefits Classified,1130,"Spec Ed, Supp Aid, Reg Class",2304,2303.6,0,0.4
10,General Fund,6500,Special Education,206,Bret Harte Middle,1105,Teachers Salaries,1110,"Spec Ed, Separate Classes",319843,311879.62,0,7963.38
10,General Fund,6500,Special Education,206,Bret Harte Middle,1105,Teachers Salaries,1120,"Spec Ed,resource Spec Instruc",185369,181172.82,0,4196.18
10,General Fund,6500,Special Education,206,Bret Harte Middle,2105,Instraides Salaries,1130,"Spec Ed, Supp Aid, Reg Class",120091,124452.38,0,-4361.38
10,General Fund,6500,Special Education,206,Bret Harte Middle,3101,STRS Certificated,1110,"Spec Ed, Separate Classes",41527,40554.19,0,972.81
10,General Fund,6500,Special Education,206,Bret Harte Middle,3101,STRS Certificated,1120,"Spec Ed,resource Spec Instruc",30178,29494.85,0,683.15
10,General Fund,6500,Special Education,206,Bret Harte Middle,3201,PERS Certificated,1110,"Spec Ed, Separate Classes",11651,11290.79,0,360.21
10,General Fund,6500,Special Education,206,Bret Harte Middle,3202,PERS Classified,1130,"Spec Ed, Supp Aid, Reg Class",22953,21066.71,0,1886.29
10,General Fund,6500,Special Education,206,Bret Harte Middle,3301,Social Security Certificated,1110,"Spec Ed, Separate Classes",3981,3857.35,0,123.65
10,General Fund,6500,Special Education,206,Bret Harte Middle,3302,Social Security Classified,1130,"Spec Ed, Supp Aid, Reg Class",7684,7390.13,0,293.87
10,General Fund,6500,Special Education,206,Bret Harte Middle,3321,Medicare Certificated,1110,"Spec Ed, Separate Classes",4630,4514.12,0,115.88
10,General Fund,6500,Special Education,206,Bret Harte Middle,3321,Medicare Certificated,1120,"Spec Ed,resource Spec Instruc",2688,2627.06,0,60.94
10,General Fund,6500,Special Education,206,Bret Harte Middle,3322,Medicare Classified,1130,"Spec Ed, Supp Aid, Reg Class",2090,1804.6,0,285.4
10,General Fund,6500,Special Education,206,Bret Harte Middle,3342,PARS Classified,1130,"Spec Ed, Supp Aid, Reg Class",524,80.62,0,443.38
10,General Fund,6500,Special Education,206,Bret Harte Middle,3401,Health & Welfare Certificated,1110,"Spec Ed, Separate Classes",44751,44750.07,0,0.93
10,General Fund,6500,Special Education,206,Bret Harte Middle,3401,Health & Welfare Certificated,1120,"Spec Ed,resource Spec Instruc",27735,27734.4,0,0.6
10,General Fund,6500,Special Education,206,Bret Harte Middle,3402,Health & Welfare Classified,1130,"Spec Ed, Supp Aid, Reg Class",63445,62880.69,0,564.31
10,General Fund,6500,Special Education,206,Bret Harte Middle,3501,St Unemploy Ins Certificated,1110,"Spec Ed, Separate Classes",162,156.71,0,5.29
10,General Fund,6500,Special Education,206,Bret Harte Middle,3501,St Unemploy Ins Certificated,1120,"Spec Ed,resource Spec Instruc",93,90.61,0,2.39
10,General Fund,6500,Special Education,206,Bret Harte Middle,3502,St Unemploy Ins Classified,1130,"Spec Ed, Supp Aid, Reg Class",124,66.11,0,57.89
10,General Fund,6500,Special Education,206,Bret Harte Middle,3601,Workers Comp Certificated,1110,"Spec Ed, Separate Classes",19191,18712.81,0,478.19
10,General Fund,6500,Special Education,206,Bret Harte Middle,3601,Workers Comp Certificated,1120,"Spec Ed,resource Spec Instruc",11123,10870.37,0,252.63
10,General Fund,6500,Special Education,206,Bret Harte Middle,3602,Workers Comp Classified,1130,"Spec Ed, Supp Aid, Reg Class",7296,7467.12,0,-171.12
10,General Fund,6500,Special Education,206,Bret Harte Middle,3901,Other Benefits Certificated,1110,"Spec Ed, Separate Classes",606,587.42,0,18.58
10,General Fund,6500,Special Education,206,Bret Harte Middle,3901,Other Benefits Certificated,1120,"Spec Ed,resource Spec Instruc",340,330.32,0,9.68
10,General Fund,6500,Special Education,206,Bret Harte Middle,3902,Other Benefits Classified,1130,"Spec Ed, Supp Aid, Reg Class",9484,9491.88,0,-7.88
10,General Fund,6500,Special Education,210,Edna Brewer Middle,1105,Teachers Salaries,1110,"Spec Ed, Separate Classes",317001,309405.91,0,7595.09
10,General Fund,6500,Special Education,210,Edna Brewer Middle,1105,Teachers Salaries,1120,"Spec Ed,resource Spec Instruc",187588,183156.4,0,4431.6
10,General Fund,6500,Special Education,210,Edna Brewer Middle,2105,Instraides Salaries,1130,"Spec Ed, Supp Aid, Reg Class",137302,136184.46,0,1117.54
10,General Fund,6500,Special Education,210,Edna Brewer Middle,3101,STRS Certificated,1110,"Spec Ed, Separate Classes",51609,50371.1,0,1237.9
10,General Fund,6500,Special Education,210,Edna Brewer Middle,3101,STRS Certificated,1120,"Spec Ed,resource Spec Instruc",30540,29817.81,0,722.19
10,General Fund,6500,Special Education,210,Edna Brewer Middle,3102,STRS Classified,1130,"Spec Ed, Supp Aid, Reg Class",4834,4833.6,0,0.4
10,General Fund,6500,Special Education,210,Edna Brewer Middle,3202,PERS Classified,1130,"Spec Ed, Supp Aid, Reg Class",20530,20442.2,0,87.8
10,General Fund,6500,Special Education,210,Edna Brewer Middle,3302,Social Security Classified,1130,"Spec Ed, Supp Aid, Reg Class",6596,6651.16,0,-55.16
10,General Fund,6500,Special Education,210,Edna Brewer Middle,3321,Medicare Certificated,1110,"Spec Ed, Separate Classes",4597,4486.38,0,110.62
10,General Fund,6500,Special Education,210,Edna Brewer Middle,3321,Medicare Certificated,1120,"Spec Ed,resource Spec Instruc",2822,2757.09,0,64.91
10,General Fund,6500,Special Education,210,Edna Brewer Middle,3322,Medicare Classified,1130,"Spec Ed, Supp Aid, Reg Class",1983,2004.35,0,-21.35
10,General Fund,6500,Special Education,210,Edna Brewer Middle,3401,Health & Welfare Certificated,1110,"Spec Ed, Separate Classes",40066,40064.92,0,1.08
10,General Fund,6500,Special Education,210,Edna Brewer Middle,3401,Health & Welfare Certificated,1120,"Spec Ed,resource Spec Instruc",44194,44193.7,0,0.3
